temperature,humidity,wind_speed,pressure,visibility,dew_point,cloud_cover,region,season,weather_condition
19.1,36,27.68,1021.1,9.5,17.1,58,West,Summer,Stormy
38.2,83,1.16,1022.4,4.9,37.3,53,West,Autumn,Stormy
23.1,37,24.71,1023.4,2.8,13.7,12,North,Monsoon,Stormy
25.0,84,5.63,1015.7,9.4,17.6,41,South,Winter,Stormy
33.6,98,37.81,999.2,1.9,30.5,43,West,Monsoon,Stormy
35.2,73,37.32,1017.1,7.6,32.2,85,West,Winter,Stormy
24.1,42,9.02,1015.7,6.6,15.1,79,East,Winter,Stormy
21.9,49,24.58,1007.5,1.8,20.1,97,North,Monsoon,Cloudy
24.6,61,1.12,1005.0,4.0,19.2,66,South,Summer,Stormy
27.7,89,37.27,1018.4,2.3,20.6,71,West,Autumn,Rainy
32.1,79,20.92,1012.2,6.4,28.1,19,East,Monsoon,Stormy
25.0,56,1.73,1009.1,5.3,24.6,46,West,Summer,Stormy
30.0,54,13.7,1029.7,1.0,27.7,23,West,Winter,Stormy
38.1,81,3.07,1019.7,9.8,29.1,50,North,Winter,Stormy
28.1,97,15.72,1017.3,4.1,22.9,17,East,Winter,Stormy
27.5,50,26.8,1025.2,3.3,19.3,22,East,Winter,Stormy
12.8,47,18.8,1016.3,3.0,7.2,0,South,Monsoon,Stormy
4.0,68,15.35,1006.0,2.4,-5.4,65,West,Autumn,Stormy
28.1,44,4.77,1009.1,10.0,19.0,4,East,Winter,Stormy
24.2,82,9.8,1020.3,3.7,19.4,17,West,Summer,Stormy
20.9,67,4.01,1019.2,4.6,17.7,79,West,Summer,Stormy
26.9,77,32.3,1017.5,8.8,20.9,73,South,Autumn,Stormy
24.5,81,5.41,1001.6,6.8,17.8,92,South,Autumn,Rainy
34.0,57,23.81,1021.1,4.3,29.0,34,East,Autumn,Sunny
25.7,45,13.71,1012.3,9.1,17.5,24,West,Winter,Stormy
19.0,45,9.04,1019.0,7.7,17.2,23,East,Monsoon,Stormy
32.9,64,25.58,1004.7,3.1,29.6,12,West,Winter,Stormy
23.3,46,18.28,1032.7,6.8,16.4,20,East,Winter,Stormy
29.2,81,16.01,1015.5,9.3,26.7,38,East,Summer,Stormy
21.2,41,23.71,1008.8,5.5,16.8,33,West,Monsoon,Stormy
19.8,77,19.65,1019.5,7.6,10.2,18,North,Monsoon,Stormy
25.7,51,12.14,1021.6,9.7,19.4,27,South,Summer,Stormy
25.1,78,22.36,1019.3,7.2,15.6,90,West,Summer,Stormy
28.8,81,26.78,1003.1,1.9,21.6,89,East,Summer,Rainy
22.9,30,1.07,1024.4,3.2,15.7,10,North,Autumn,Stormy
10.3,95,18.63,1009.6,6.4,4.4,48,East,Monsoon,Stormy
21.5,93,2.31,1012.8,3.5,20.1,34,North,Summer,Stormy
31.4,37,7.46,990.9,9.6,26.2,83,West,Summer,Cloudy
22.6,54,22.42,1008.4,4.6,20.1,75,South,Summer,Stormy
23.0,95,34.65,1008.3,5.1,13.0,56,East,Winter,Stormy
32.9,99,35.31,1017.5,7.3,30.2,27,North,Monsoon,Stormy
19.3,80,2.8,1007.8,5.7,17.0,65,North,Monsoon,Stormy
12.7,82,16.76,996.8,4.4,6.5,64,South,Autumn,Stormy
23.7,44,23.32,1015.4,1.7,18.6,72,East,Winter,Stormy
21.1,79,5.88,1010.5,6.4,20.9,21,West,Monsoon,Stormy
17.3,67,30.62,1005.7,8.8,16.0,50,West,Autumn,Stormy
23.6,69,29.77,1013.9,7.2,15.5,90,East,Autumn,Stormy
28.9,95,36.13,995.2,4.4,24.1,8,South,Summer,Stormy
24.9,68,0.34,1019.2,2.1,23.4,70,South,Autumn,Stormy
27.5,46,8.67,1011.2,8.3,22.8,35,South,Autumn,Stormy
39.5,36,33.09,1010.3,9.5,37.0,53,North,Winter,Sunny
22.3,68,26.82,1022.5,4.5,20.1,37,North,Summer,Stormy
27.2,97,35.78,1007.6,7.6,17.6,65,South,Summer,Stormy
20.9,64,2.29,1015.6,4.7,17.3,42,East,Summer,Stormy
18.2,80,23.88,1011.7,5.5,17.7,4,West,Autumn,Stormy
20.3,76,22.76,1045.2,8.5,10.6,80,North,Summer,Stormy
21.2,65,1.43,1017.9,1.8,13.3,36,South,Monsoon,Stormy
27.9,93,20.54,1001.6,5.8,25.4,57,North,Winter,Stormy
43.8,42,24.38,1030.5,2.9,39.7,62,North,Winter,Sunny
19.3,47,7.65,1023.4,4.1,10.7,98,South,Autumn,Cloudy
21.7,50,10.93,1013.4,6.8,18.1,50,East,Summer,Stormy
24.5,94,25.61,1008.6,1.2,18.8,71,West,Winter,Rainy
28.2,37,18.73,999.7,6.3,22.9,42,East,Autumn,Stormy
27.1,77,34.32,1017.3,3.6,23.1,66,North,Autumn,Stormy
35.3,72,13.7,1006.2,7.0,28.9,66,East,Winter,Stormy
5.6,82,10.67,1004.2,2.3,0.9,64,East,Summer,Stormy
5.9,56,39.39,1020.8,7.6,5.7,61,West,Summer,Stormy
21.0,48,36.45,1028.4,6.8,12.9,87,South,Monsoon,Cloudy
33.8,52,1.16,1008.2,9.7,32.7,62,South,Monsoon,Sunny
12.5,79,30.83,1021.1,9.2,7.9,29,South,Summer,Stormy
0.9,80,4.41,1015.1,3.5,-4.9,89,East,Monsoon,Stormy
29.6,72,1.1,1016.6,1.2,22.5,37,East,Monsoon,Stormy
26.9,80,10.95,1004.8,6.9,22.8,50,West,Winter,Stormy
16.3,98,10.77,1010.9,6.4,8.9,37,South,Summer,Stormy
17.1,70,32.77,1002.0,1.2,15.8,66,West,Winter,Stormy
17.2,40,28.43,1000.8,2.1,10.7,76,West,Winter,Stormy
25.9,81,39.26,1018.2,6.3,17.6,99,East,Autumn,Rainy
20.0,52,28.46,1007.8,9.2,11.1,47,South,Summer,Stormy
29.0,78,16.73,1003.8,9.2,23.2,11,North,Winter,Stormy
2.2,67,27.96,1000.9,2.4,-0.9,19,North,Monsoon,Stormy
18.1,76,39.98,997.9,4.5,16.5,71,East,Autumn,Stormy
16.0,36,28.41,993.4,1.4,12.5,1,East,Monsoon,Stormy
22.9,95,30.47,1014.1,5.2,17.5,74,East,Autumn,Rainy
20.7,91,37.53,986.7,7.8,18.7,84,East,Monsoon,Rainy
31.4,58,4.55,1017.7,8.1,21.9,54,North,Monsoon,Stormy
10.1,67,28.19,1017.6,5.5,1.1,5,South,Monsoon,Stormy
25.4,62,34.03,1012.0,1.9,25.1,82,West,Winter,Stormy
29.5,58,38.18,1013.7,4.4,23.9,93,North,Summer,Cloudy
39.9,52,8.44,1010.1,9.4,32.0,61,South,Autumn,Sunny
21.1,32,20.16,1015.3,3.1,18.6,48,East,Winter,Stormy
27.6,74,27.22,1015.1,3.9,22.4,99,West,Autumn,Stormy
10.6,37,9.9,1026.0,7.7,6.5,83,South,Winter,Cloudy
5.9,58,24.02,1028.3,7.6,3.9,53,South,Autumn,Stormy
31.8,31,10.3,1028.0,9.2,25.7,9,West,Autumn,Stormy
25.0,79,13.34,1005.0,4.5,15.1,23,South,Monsoon,Stormy
34.4,94,17.66,1020.6,5.6,30.7,96,South,Autumn,Rainy
14.0,49,21.17,1018.1,5.2,8.5,28,West,Autumn,Stormy
29.2,81,17.97,1006.5,9.3,25.9,93,West,Monsoon,Rainy
40.0,66,19.73,1004.1,7.9,31.2,99,North,Winter,Stormy
28.4,56,11.94,1009.2,8.5,19.8,5,East,Winter,Stormy
27.2,76,6.36,1002.4,2.2,25.4,57,East,Summer,Stormy
25.1,35,1.89,999.1,8.1,16.1,77,South,Summer,Stormy
12.4,89,7.84,1018.0,4.9,10.9,56,East,Summer,Stormy
35.8,74,23.28,1013.3,1.2,34.8,2,North,Summer,Stormy
20.1,73,31.44,1013.3,1.5,13.6,23,South,Autumn,Stormy
29.0,47,6.77,1022.3,7.1,25.1,18,East,Autumn,Stormy
12.5,94,4.34,1011.0,4.3,7.2,97,East,Summer,Rainy
15.6,54,29.97,1021.3,8.8,9.1,8,South,Monsoon,Stormy
36.5,56,12.21,1005.6,7.6,36.0,29,West,Summer,Sunny
22.2,36,38.06,1005.5,1.2,19.3,95,North,Winter,Cloudy
36.6,73,28.57,1013.1,7.2,32.0,76,South,Autumn,Stormy
24.4,58,13.07,1034.2,2.7,21.7,81,South,Monsoon,Cloudy
10.3,73,11.58,1025.9,4.8,9.8,43,East,Winter,Stormy
32.1,65,20.95,1024.0,6.6,31.2,52,West,Monsoon,Stormy
20.3,48,3.17,999.3,8.9,12.3,85,East,Monsoon,Cloudy
30.6,35,4.71,1014.5,5.1,21.5,67,South,Summer,Stormy
25.2,54,7.03,1021.2,8.3,23.7,59,South,Winter,Stormy
12.7,60,30.99,1033.9,8.0,10.2,22,East,Summer,Stormy
26.3,38,20.55,996.2,4.7,19.8,60,West,Winter,Stormy
42.6,66,0.42,1020.3,5.5,33.1,6,South,Autumn,Stormy
28.9,56,26.94,1023.6,7.3,25.9,43,North,Winter,Stormy
24.5,42,16.95,1017.5,1.3,15.9,54,West,Autumn,Stormy
33.6,70,20.43,999.5,9.0,28.5,74,South,Autumn,Stormy
26.7,95,8.56,1015.5,7.9,17.1,38,West,Summer,Stormy
26.7,53,22.07,1017.3,3.2,25.3,58,West,Autumn,Stormy
16.3,73,39.17,1014.8,9.8,6.6,97,North,Summer,Stormy
26.9,89,2.94,1006.2,2.6,22.5,4,South,Monsoon,Stormy
33.3,38,11.36,1004.9,9.2,23.8,41,West,Monsoon,Sunny
18.3,31,9.72,1017.6,3.9,13.7,88,South,Monsoon,Cloudy
36.4,85,9.94,1006.2,7.9,31.1,91,South,Winter,Rainy
24.3,59,15.15,1006.5,5.1,16.3,13,West,Autumn,Stormy
17.9,51,32.72,1011.6,7.6,10.7,26,East,Summer,Stormy
33.0,42,36.51,1014.6,2.4,26.8,15,West,Monsoon,Sunny
22.7,45,8.09,1023.4,3.4,18.5,90,East,Summer,Cloudy
31.1,74,21.72,1001.0,1.9,23.2,1,East,Monsoon,Stormy
22.7,94,25.48,1000.1,8.8,13.2,18,East,Autumn,Stormy
24.5,40,20.87,1009.2,3.7,24.4,22,East,Monsoon,Stormy
28.9,99,17.36,995.0,7.3,23.0,40,West,Summer,Stormy
27.3,49,7.68,1018.9,8.4,18.6,13,East,Monsoon,Stormy
9.0,92,19.53,993.1,9.1,2.5,46,South,Summer,Stormy
16.0,41,16.05,1020.1,2.0,8.0,62,West,Monsoon,Stormy
32.4,91,31.82,1024.1,9.0,23.4,89,North,Summer,Rainy
23.9,71,30.54,1015.6,2.8,16.4,7,East,Monsoon,Stormy
20.8,98,5.36,994.4,7.6,13.6,26,West,Autumn,Stormy
14.1,87,3.54,1014.1,7.6,4.5,39,East,Monsoon,Stormy
16.4,34,36.33,1005.0,1.1,7.8,27,South,Winter,Stormy
8.8,56,21.42,1001.0,3.0,0.6,67,East,Summer,Stormy
24.2,57,34.31,1018.8,5.4,23.3,60,West,Monsoon,Stormy
20.2,55,2.33,1020.7,4.8,17.8,37,South,Winter,Stormy
17.3,78,21.06,1025.9,9.3,11.7,74,East,Summer,Stormy
24.5,50,21.58,1010.2,4.2,17.4,23,North,Monsoon,Stormy
27.9,30,34.43,1014.7,9.4,24.9,27,East,Monsoon,Stormy
41.7,87,3.9,1029.7,5.1,40.8,40,East,Autumn,Stormy
12.9,84,9.62,1034.0,9.7,9.8,17,South,Monsoon,Stormy
34.3,55,16.26,1023.8,7.6,26.6,48,East,Summer,Sunny
32.8,54,34.63,1009.5,8.5,24.0,84,West,Winter,Cloudy
18.8,62,37.56,1013.1,1.9,9.7,25,West,Monsoon,Stormy
26.6,98,39.71,1011.2,6.3,22.8,2,South,Winter,Stormy
21.3,35,38.37,1020.1,2.3,17.6,76,West,Summer,Stormy
26.5,52,0.24,1004.8,3.7,22.4,37,North,Summer,Stormy
37.1,59,1.91,1016.2,6.6,33.3,91,East,Monsoon,Cloudy
29.8,83,5.9,1016.3,7.5,23.1,13,South,Autumn,Stormy
29.1,40,13.95,1016.8,1.4,25.5,0,West,Monsoon,Stormy
21.6,60,33.2,1002.8,5.8,21.4,91,North,Autumn,Stormy
13.1,35,35.71,1015.5,6.1,8.7,99,North,Monsoon,Cloudy
23.3,40,7.47,1030.7,1.7,21.1,10,South,Winter,Stormy
34.7,41,24.79,1008.4,5.5,34.4,39,South,Autumn,Sunny
12.8,95,36.69,1015.6,7.4,8.1,3,West,Autumn,Stormy
16.6,82,18.55,994.6,1.5,14.5,33,East,Winter,Stormy
26.0,65,4.14,1015.5,7.8,21.5,64,North,Monsoon,Stormy
17.1,46,18.31,1015.2,6.2,14.3,55,North,Summer,Stormy
18.7,57,15.03,1014.2,8.5,12.7,9,South,Summer,Stormy
21.6,51,23.11,1020.3,3.0,11.7,80,North,Monsoon,Stormy
14.1,36,17.55,1010.2,8.5,8.6,70,South,Winter,Stormy
17.2,44,0.69,1024.8,1.9,10.7,63,East,Summer,Stormy
30.6,40,39.76,1004.2,4.6,21.4,12,South,Winter,Stormy
14.5,53,21.74,1027.4,2.8,10.8,21,East,Monsoon,Stormy
12.2,96,18.95,1015.1,8.9,10.5,55,West,Winter,Stormy
20.0,59,38.18,1012.3,7.3,17.2,64,South,Winter,Stormy
30.9,99,6.23,998.7,1.2,26.9,91,West,Winter,Rainy
23.4,95,7.57,1001.9,1.1,16.9,96,East,Summer,Rainy
21.3,90,32.32,1016.5,3.6,21.3,12,North,Winter,Stormy
25.4,70,10.43,1005.8,2.3,16.9,0,West,Autumn,Stormy
11.0,80,31.97,1023.0,6.7,10.2,37,South,Winter,Stormy
29.0,73,10.86,1015.9,7.0,20.0,57,South,Winter,Stormy
28.1,42,1.33,998.7,9.5,18.6,24,West,Monsoon,Stormy
21.7,41,20.68,1020.6,9.6,11.8,41,West,Winter,Stormy
33.0,38,7.87,1011.4,6.9,24.9,84,West,Winter,Cloudy
16.0,77,30.31,1012.5,1.1,14.6,32,South,Summer,Stormy
34.0,78,25.65,1023.4,4.2,26.9,56,West,Autumn,Stormy
26.2,82,36.94,999.1,5.6,24.2,36,West,Monsoon,Stormy
22.3,85,31.32,1001.8,5.5,13.3,56,East,Autumn,Stormy
24.8,69,7.23,1016.3,6.4,21.6,97,West,Winter,Stormy
24.1,53,32.01,996.0,9.6,20.8,61,West,Summer,Stormy
34.8,62,25.67,1006.9,9.0,25.6,2,South,Autumn,Stormy
16.4,52,26.76,1022.8,2.0,16.3,29,South,Autumn,Stormy
18.9,83,33.29,1011.9,3.4,17.0,66,North,Autumn,Stormy
33.3,82,22.95,999.3,8.5,29.1,62,South,Autumn,Stormy
20.2,78,18.64,1014.9,8.4,13.2,81,South,Autumn,Stormy
32.2,78,25.47,1009.0,3.5,25.7,22,South,Summer,Stormy
38.6,89,11.92,1006.0,7.6,31.9,71,South,Winter,Rainy
21.8,94,7.3,1048.6,7.0,13.0,72,West,Summer,Rainy
30.5,61,24.66,1018.7,5.3,29.3,65,North,Summer,Stormy
15.8,50,9.35,1010.2,2.8,10.6,60,South,Summer,Stormy
31.0,47,3.2,1022.0,9.0,23.7,1,West,Summer,Stormy
26.6,89,0.02,1010.1,7.1,20.2,26,South,Winter,Stormy
28.8,42,24.33,1007.8,2.5,24.3,47,North,Winter,Stormy
19.8,53,14.49,1016.0,7.3,19.6,62,East,Summer,Stormy
11.7,59,30.09,1018.1,7.7,11.1,99,East,Autumn,Cloudy
29.0,31,15.01,1022.3,9.0,27.8,4,North,Winter,Stormy
8.5,54,19.44,1027.2,3.0,5.1,0,West,Winter,Stormy
22.5,79,16.28,1024.9,9.9,21.3,21,West,Summer,Stormy
32.5,43,26.02,1021.6,2.4,28.2,73,North,Autumn,Sunny
26.5,35,14.25,1022.6,6.4,24.7,23,East,Autumn,Stormy
40.6,59,38.55,1024.8,6.9,32.8,58,South,Summer,Sunny
33.2,59,37.45,1020.1,4.8,24.5,78,East,Summer,Sunny
19.8,67,33.92,997.1,5.3,15.9,96,South,Winter,Stormy
25.2,87,36.81,1018.0,9.0,20.1,49,North,Winter,Stormy
24.6,70,17.97,1026.8,6.8,15.1,22,North,Monsoon,Stormy
12.3,86,21.46,1005.0,5.5,6.9,77,North,Monsoon,Rainy
17.5,65,29.68,1009.1,2.2,7.5,17,East,Summer,Stormy
20.5,93,27.85,1012.4,1.1,19.1,88,North,Monsoon,Rainy
8.7,45,35.63,1014.9,2.1,0.1,21,East,Autumn,Stormy
25.4,43,28.65,1007.4,9.6,20.4,43,West,Autumn,Stormy
23.0,60,39.92,1013.6,7.9,22.8,43,South,Autumn,Stormy
11.6,95,13.94,1018.1,9.7,1.9,36,South,Winter,Stormy
28.2,97,33.32,992.9,1.3,18.5,6,South,Monsoon,Stormy
30.7,94,27.91,1013.7,7.1,26.9,89,North,Monsoon,Rainy
26.8,84,27.66,1009.2,1.4,17.3,23,South,Summer,Stormy
22.4,69,13.03,995.9,8.0,21.0,76,North,Winter,Stormy
29.7,54,31.42,1018.6,4.4,22.9,40,East,Winter,Stormy
30.4,54,36.02,1016.1,1.9,28.5,69,North,Winter,Stormy
27.5,32,8.74,1014.6,6.1,25.0,84,South,Autumn,Cloudy
18.4,98,25.02,1019.1,3.5,10.6,70,North,Winter,Stormy
27.2,55,15.69,1016.2,6.9,23.4,17,North,Monsoon,Stormy
34.6,69,39.58,1005.6,6.9,34.5,78,East,Summer,Stormy
20.2,67,19.15,1020.2,7.3,16.1,71,North,Monsoon,Stormy
41.8,67,9.13,1021.9,9.9,39.5,59,South,Winter,Stormy
20.8,97,15.27,1002.1,4.5,14.0,51,North,Summer,Stormy
25.3,36,26.15,1021.8,5.2,23.4,79,West,Autumn,Stormy
19.6,59,3.04,1010.2,8.2,11.2,48,North,Summer,Stormy
26.8,48,24.14,1019.1,6.2,24.1,66,West,Winter,Stormy
11.1,64,37.25,1014.5,1.3,7.2,44,South,Winter,Stormy
20.6,62,34.01,1011.3,8.6,17.6,8,West,Summer,Stormy
16.3,62,2.71,1018.4,1.5,9.9,25,West,Winter,Stormy
26.1,67,39.74,1009.7,2.5,25.1,25,West,Winter,Stormy
33.0,39,27.95,1023.8,1.9,28.2,29,West,Winter,Sunny
30.2,86,6.49,1025.4,1.7,26.9,26,West,Winter,Stormy
6.0,57,0.5,1007.5,1.2,-2.8,79,North,Summer,Stormy
41.3,67,6.85,1011.3,1.5,40.6,3,East,Summer,Stormy
27.4,45,33.53,1009.3,5.0,19.1,50,West,Monsoon,Stormy
18.8,50,0.87,1016.8,3.3,17.1,82,South,Autumn,Cloudy
26.3,35,9.33,1026.1,2.1,25.4,97,South,Autumn,Cloudy
26.4,70,30.29,996.3,6.9,24.4,69,North,Monsoon,Stormy
19.7,44,23.44,998.8,3.0,18.7,78,East,Summer,Stormy
26.6,32,31.31,1012.2,1.2,21.4,9,East,Monsoon,Stormy
20.1,72,29.85,1014.9,4.8,10.2,35,West,Winter,Stormy
21.8,76,2.02,1003.6,3.8,21.5,45,South,Winter,Stormy
19.5,43,35.7,1014.8,3.9,14.9,5,South,Autumn,Stormy
13.5,95,9.08,1005.6,5.0,9.6,69,North,Summer,Stormy
26.2,58,22.14,1008.5,7.0,22.8,78,West,Autumn,Stormy
29.7,33,25.77,1025.7,6.5,26.4,92,South,Monsoon,Cloudy
29.1,55,6.75,1009.6,9.4,20.1,88,West,Autumn,Cloudy
31.6,41,39.05,1009.4,5.7,31.4,82,East,Autumn,Cloudy
27.6,31,19.53,1014.3,5.3,19.9,77,West,Winter,Stormy
20.7,46,2.31,1023.9,2.9,18.2,2,West,Autumn,Stormy
31.7,64,37.49,1012.6,7.8,27.9,49,North,Monsoon,Stormy
14.1,39,23.45,1007.4,2.3,9.9,41,North,Summer,Stormy
17.8,72,27.97,1018.8,5.4,14.8,77,East,Autumn,Stormy
17.3,50,21.01,1021.1,4.8,16.4,53,East,Summer,Stormy
33.6,44,33.39,1024.4,6.9,32.5,38,West,Monsoon,Sunny
32.5,64,1.33,1012.6,9.3,29.5,84,South,Autumn,Stormy
28.9,89,10.74,1017.8,9.5,20.7,54,West,Summer,Stormy
33.6,73,18.79,1020.9,2.5,32.3,10,East,Winter,Stormy
18.0,34,3.06,1014.8,3.4,10.6,73,North,Winter,Stormy
27.8,47,28.24,1026.2,8.3,24.9,78,North,Monsoon,Stormy
24.0,50,15.75,1019.5,5.7,15.2,29,East,Autumn,Stormy
31.8,80,10.91,1031.8,5.1,27.5,80,West,Monsoon,Stormy
24.1,70,0.14,1022.2,7.4,22.4,55,South,Summer,Stormy
21.9,53,28.79,993.7,6.4,12.0,28,North,Summer,Stormy
29.3,53,33.35,1009.0,9.7,27.5,16,West,Monsoon,Stormy
32.0,67,15.8,996.8,6.3,26.3,32,South,Summer,Stormy
19.7,73,22.57,1006.6,5.2,14.0,20,East,Monsoon,Stormy
24.5,86,9.11,1009.3,5.9,20.8,77,West,Monsoon,Rainy
16.5,88,24.89,1021.7,8.3,7.0,9,South,Winter,Stormy
5.0,63,0.49,1008.6,6.5,-3.4,86,West,Summer,Stormy
26.6,52,19.55,1026.9,6.8,18.3,38,North,Monsoon,Stormy
29.9,72,25.77,1006.3,9.7,20.2,77,East,Winter,Stormy
27.1,69,36.73,1010.1,6.6,22.5,46,North,Monsoon,Stormy
9.4,76,15.25,1000.6,4.4,8.4,85,North,Summer,Stormy
22.2,70,30.61,1027.4,7.2,14.5,51,West,Winter,Stormy
7.3,76,23.91,1028.8,6.9,3.5,40,East,Summer,Stormy
36.0,49,37.08,1011.7,1.1,34.1,91,West,Autumn,Cloudy
16.3,94,15.94,998.2,5.2,11.5,46,South,Autumn,Stormy
35.0,97,12.76,1010.9,7.7,25.7,72,East,Autumn,Rainy
32.6,53,35.49,1015.3,5.5,30.9,86,North,Autumn,Cloudy
17.8,65,1.97,1006.7,8.0,9.3,70,North,Winter,Stormy
15.9,74,5.46,1036.5,5.1,11.7,87,North,Summer,Stormy
27.8,31,3.3,1031.3,9.8,26.4,42,West,Monsoon,Stormy
18.2,57,33.72,995.5,3.6,9.7,36,West,Monsoon,Stormy
25.8,55,0.42,1001.5,1.8,16.1,72,West,Monsoon,Stormy
21.1,52,34.47,1017.6,4.9,18.2,63,East,Summer,Stormy
10.8,65,18.05,1002.3,5.9,7.8,70,East,Winter,Stormy
7.2,35,0.16,1014.8,4.1,3.3,59,East,Summer,Stormy
26.8,64,16.07,1013.1,3.2,18.7,86,East,Autumn,Stormy
20.5,67,7.47,1012.6,7.0,20.4,24,South,Monsoon,Stormy
20.6,64,24.98,1023.2,4.4,18.4,21,North,Summer,Stormy
30.6,82,27.17,1031.1,6.7,23.5,42,West,Autumn,Stormy
34.4,67,19.5,1017.0,8.0,30.3,70,West,Autumn,Stormy
22.8,88,1.62,1000.9,7.8,19.5,69,South,Winter,Stormy
22.3,72,26.25,1014.4,4.4,13.6,35,North,Monsoon,Stormy
29.0,33,33.68,1007.2,6.1,19.8,45,North,Summer,Stormy
14.1,34,28.81,1032.9,5.0,4.6,21,South,Autumn,Stormy
26.8,97,33.2,1019.9,8.8,24.1,34,East,Autumn,Stormy
29.4,74,8.02,1017.0,8.9,20.3,46,North,Monsoon,Stormy
30.4,54,35.56,1019.5,4.1,23.0,32,East,Summer,Stormy
9.5,40,12.89,1012.6,1.8,8.0,84,South,Summer,Cloudy
18.9,58,0.54,1025.5,2.5,12.8,74,West,Monsoon,Stormy
18.0,63,33.74,1007.3,4.3,17.7,12,West,Autumn,Stormy
25.8,43,37.67,1022.6,6.1,18.7,55,West,Winter,Stormy
28.8,53,26.22,1028.9,6.9,21.5,66,West,Monsoon,Stormy
37.0,88,9.26,1004.9,4.0,29.1,12,North,Autumn,Stormy
21.0,68,10.07,1016.4,7.0,19.3,49,East,Winter,Stormy
21.0,55,18.66,1017.2,9.4,14.7,56,West,Monsoon,Stormy
34.2,72,35.91,1002.3,6.9,32.4,97,West,Monsoon,Stormy
27.4,65,5.98,999.3,2.4,17.9,27,West,Autumn,Stormy
35.1,68,33.04,1003.8,6.2,28.3,97,South,Monsoon,Stormy
27.3,90,11.65,1012.5,5.9,26.3,95,North,Summer,Rainy
15.7,45,32.34,1017.2,8.8,13.8,86,South,Summer,Cloudy
14.3,88,36.81,1009.3,4.2,7.7,87,East,Winter,Rainy
12.6,35,17.1,1032.3,4.8,7.8,64,West,Monsoon,Stormy
30.3,85,14.6,1023.3,6.4,22.9,23,North,Summer,Stormy
34.5,37,32.09,1017.5,5.7,31.7,66,North,Autumn,Sunny
39.8,56,21.18,1008.7,7.5,33.2,80,North,Autumn,Sunny
31.7,56,27.38,1013.7,1.4,29.9,6,South,Autumn,Stormy
34.3,75,24.91,1024.0,6.1,28.9,73,South,Summer,Stormy
20.4,70,6.12,1022.2,2.1,10.8,82,South,Monsoon,Stormy
15.7,54,33.79,1022.1,3.8,9.4,23,South,Monsoon,Stormy
31.8,47,7.83,1010.0,7.0,31.3,8,East,Monsoon,Stormy
28.3,41,37.29,1007.8,2.4,18.4,14,West,Winter,Stormy
25.9,80,10.02,998.7,3.8,24.3,55,West,Monsoon,Stormy
28.1,68,29.36,1018.3,7.3,20.9,85,South,Summer,Stormy
27.6,39,11.39,997.8,6.9,22.3,16,South,Summer,Stormy
35.3,83,12.71,1012.8,1.8,32.4,18,South,Monsoon,Stormy
35.4,58,12.4,1008.8,6.2,33.6,8,East,Autumn,Sunny
29.4,70,29.92,1015.2,2.3,27.6,63,East,Winter,Stormy
31.8,38,22.27,1024.7,3.3,23.2,56,North,Winter,Stormy
29.1,92,35.32,1026.5,5.1,20.4,37,West,Summer,Stormy
21.3,66,12.29,1020.0,2.0,16.6,82,South,Winter,Stormy
31.1,43,27.68,1005.4,9.9,30.1,7,North,Autumn,Stormy
13.8,68,30.12,1012.8,2.5,5.0,5,West,Monsoon,Stormy
33.4,69,6.06,1004.3,8.0,28.5,48,North,Winter,Stormy
15.4,83,16.02,1006.5,8.5,11.0,44,East,Winter,Stormy
27.3,32,19.31,1017.8,10.0,23.2,20,East,Summer,Stormy
18.2,84,14.23,1003.3,4.9,14.5,92,North,Autumn,Rainy
29.4,62,12.88,1008.5,8.9,24.1,33,North,Summer,Stormy
24.7,48,27.46,1002.3,9.6,18.7,11,West,Summer,Stormy
12.2,63,8.63,1019.6,2.6,7.5,38,South,Winter,Stormy
28.4,79,28.38,1009.4,5.3,19.4,95,West,Summer,Stormy
20.4,76,37.4,990.8,1.5,17.2,5,West,Summer,Stormy
32.0,75,22.61,1029.3,6.6,26.2,80,East,Winter,Stormy
25.0,85,24.46,1023.1,6.2,22.0,31,East,Winter,Stormy
28.2,86,2.76,992.8,2.8,20.7,59,North,Winter,Stormy
17.3,80,34.58,1020.3,8.2,16.3,7,East,Monsoon,Stormy
20.3,83,11.42,1028.2,1.3,18.4,37,West,Autumn,Stormy
21.3,57,24.6,1011.1,8.3,13.3,92,North,Monsoon,Cloudy
31.9,48,39.16,1014.5,1.2,30.1,94,North,Winter,Cloudy
38.4,56,23.82,1009.8,6.9,32.1,18,East,Autumn,Sunny
18.6,77,28.99,1018.2,1.7,8.9,54,South,Summer,Stormy
33.6,48,17.81,1023.3,3.3,28.4,8,East,Autumn,Sunny
7.6,80,2.41,1001.1,7.5,5.7,51,North,Winter,Stormy
15.4,36,31.9,1005.9,3.5,12.2,27,North,Monsoon,Stormy
17.3,58,1.4,1014.0,5.6,9.1,61,South,Autumn,Stormy
14.2,72,28.03,1016.1,9.2,10.7,47,West,Summer,Stormy
12.3,98,0.92,1017.1,1.4,5.1,38,North,Monsoon,Stormy
28.3,87,34.49,1011.1,8.3,20.5,52,South,Monsoon,Stormy
23.3,37,6.31,1004.2,1.6,18.3,94,West,Monsoon,Cloudy
28.0,71,20.57,1022.9,2.1,20.2,62,East,Monsoon,Stormy
30.5,71,23.89,1000.8,2.1,27.3,18,South,Summer,Stormy
